Name,lat,lon,Routes
Belmont & Kilbourn,41.938829297,-87.739640063,77
65th Street & Nashville,41.773856136999996,-87.78613844200001,165
Grand & Hoyne,41.890700317,-87.679508093,65
Belmont & Pacific (80th Avenue),41.937692114,-87.82638929299999,77
87th Street & Longwood,41.735472621999996,-87.676134763,"48,87,95"
Morse & Greenview,42.00779501,-87.667915707,"96,155"
Jackson & Lotus,41.876513,-87.76144599999999,126
Devon & Overhill,41.996854,-87.819091001,88
1001 E 103rd Street,41.707486361,-87.59894793,106
65th Street & Nottingham,41.773818281,-87.79818391100001,165
Wentworth & 60th Street,41.785295,-87.63022499899999,24
Wentworth & 61st Street,41.782983,-87.630177001,24
Pulaski & Wabansia,41.911622001,-87.72630499899999,53
1100 S Columbus (Pedestrian Underpass),41.869359524000004,-87.620354705,"2,6,10,J14,26,28"
Austin & Harvard/Arthington,41.869165206999995,-87.774145886,91
Dorchester & 61st Street,41.784420998,-87.591363593,59
Harlem & George,41.932491291999995,-87.80646466799999,90
Damen & 86th Street,41.737384000000006,-87.672674999,48
93rd Street & Woodlawn,41.725787055,-87.594992876,"N5,95"
Cortland & Ashland,41.916017746,-87.66812848,73
Addison & St. Louis,41.946460992,-87.715260469,152
Irving Park & Sacramento,41.95384881,-87.70322088200001,80
Chicago & Long,41.894844479,-87.760534494,66
119th Street & Morgan,41.6776699,-87.646879813,119
Division & Leavitt,41.903034994,-87.68196568799999,70
63rd Street & Indiana,41.780058000000004,-87.62053399999999,63
Montrose & Austin,41.960289001,-87.777127999,78
47th Street & Racine,41.808663984,-87.655390054,47
Division & Pulaski,41.902590744,-87.72644847299999,70
Roosevelt & 50th Avenue,41.865749772,-87.74975926399999,12
79th Street & Aberdeen,41.750477244,-87.651117066,79
79th Street & Prairie,41.750990975,-87.618222339,79
Fullerton & Campbell,41.924794047,-87.69015771299999,74
Sheridan & Fremont,41.952662468,-87.651738385,151
106th Street & Mackinaw,41.70269072,-87.54266330799999,"26,100"
Pulaski & 91st Street,41.727866999999996,-87.721448,53A
Skokie Blvd & Emerson,42.051813333000005,-87.74701,"54A,97"
Cottage Grove & 74th Street,41.760527515999996,-87.60557434,4
Fifth Avenue & Karlov,41.872296999999996,-87.727603,7
Cicero & George,41.933434000000005,-87.746730001,54
Maple & Clark,42.050062601,-87.68489490799999,93
Ridgeland & Le Moyne,41.907441,-87.78335099899999,86
Northwest Hwy & Meade,41.9819,-87.780203,68
Cicero & 46th Street,41.80953913,-87.74338050700001,54B
South Chicago & Oglesby,41.738666101999996,-87.567860064,30
California & 61st Street,41.782875664,-87.69356768700001,94
King Drive & Marquette Rd,41.773049158,-87.615545616,3
Central Park & Douglas Blvd,41.862299392,-87.71548244600001,82
Halsted & 116th Street,41.68299913,-87.64221458,"8A,108"
Lincoln & Argyle,41.971917674000004,-87.690545843,11
Western & Catalpa,41.981485865,-87.689474638,49B
Harlem & 56th Street,41.790257753,-87.80159163100001,62H
Cicero & Potomac,41.904241,-87.746051,54
2300 S Pulaski,41.849387,-87.724791,53
Western & 73rd Street,41.760848855,-87.68328993700001,49
Chicago Avenue & Dempster (Purple Line),42.041307178000004,-87.680680897,205
Broadway & Barry,41.937965999999996,-87.644414,36
Kedzie & Grand,41.897726359,-87.70670517,94
Western & Balmoral,41.97959573,-87.68940327799999,49B
Damen & 23rd Street,41.850436,-87.675862,50
Central & West End,41.884352782,-87.765111825,85
Harlem & Cortland,41.914495277,-87.806023634,"90,307"
Pulaski Orange Line Station,41.800307803,-87.724419595,53A
95th Street & Union,41.721593,-87.640568,"N9,95,108,112"
700 W Chicago,41.896496976,-87.646150906,66
47th Street & Federal,41.809267653,-87.628090195,47
V.A. Medical Center,41.869124135,-87.67924836799999,12
74th Street & Wood,41.759467015,-87.66846784399999,75
Irving Park & Ozanam,41.952484959,-87.821688504,80
Montrose & St. Louis,41.961159274,-87.715403048,78
18th Street & Paulina (Pink Line),41.857810108,-87.669097021,18
69th Street & Paulina,41.768586645,-87.666204811,67
Rhodes & 67th Street,41.772816157,-87.611882776,"N5,67"
35th/Archer Orange Line Station,41.82876918,-87.68107921200001,35
Central & Le Moyne,41.907696812,-87.765931935,85
Kimball & Glenlake,41.992113,-87.714109,82
Addison & Campbell,41.946784368,-87.691013094,152
Addison & Albany,41.946694881999996,-87.70520191700001,152
Western & Glenlake,41.992177000000005,-87.689607,49B
Central & Waveland,41.94761,-87.766736999,85
East River Rd & Carmen,41.971271288000004,-87.84633406299999,81W
Ashland & Payne Street,42.057109999999994,-87.69423999899999,206
Michigan & 109th Street,41.696337803,-87.62089022100001,"34,119"
Pulaski & 62nd Street,41.78055,-87.72286899999999,53A
Ridge & Dempster,42.041009974,-87.688073251,"201,206"
Damen & Hubbard,41.889802,-87.676930001,50
Kedzie & 81st Street,41.746236001,-87.702368999,52A
3000 S Wentworth,41.839873,-87.631746999,24
Vincennes & Gilbert Court,41.738812439,-87.64106870399999,8A
Diversey & Sacramento,41.931999999999995,-87.70262,76
79th Street & Kostner,41.749226347,-87.73126428299999,79
Chicago & Cicero,41.894905668,-87.745936895,66
Addison & Broadway,41.947255755,-87.64737100299999,152
Irving Park & Hamlin,41.953655321,-87.722788847,80
Fullerton & Milwaukee,41.924702101,-87.699959991,74
Fullerton & Racine,41.925260271,-87.658611361,74
Belmont & Racine,41.939764355,-87.659102869,77
69th Street & Indiana,41.769170973,-87.620305683,"N5,30,67"
Garfield & Wabash,41.79428438,-87.623798653,55
Damen & Schiller,41.907219,-87.677436,50
Western & Taylor,41.869170915,-87.686230617,49
Central & Diversey,41.931366496,-87.766343452,85
Avenue O & 134th Street,41.65189389,-87.53980597600001,30
Keefe & South Chicago,41.770745212,-87.61209956399999,"N5,67"
47th Street & Cottage Grove,41.809608551,-87.606397715,47
Roosevelt & Kedzie,41.866500576,-87.705402693,12
LaSalle & Chicago,41.89634277,-87.632846569,156
Cottage Grove & 95th Street,41.722228075,-87.604607304,"4,N5,95"
Ashland & Roosevelt,41.867108849,-87.66655179,"9,X9"
Halsted & 91st Street,41.728917001,-87.64349200000001,8A
Vincennes & 111th Street,41.691965445,-87.663337122,"111,112"
Central & Seminole,41.984582,-87.768381,"85,85A"
Sheridan & Argyle,41.97312,-87.655001,151
Wentworth & 29th Street,41.841333,-87.631798,24
Central & Edgebrook Golf Course,41.990737327,-87.766171481,85A
Vincennes & 80th Street,41.749093,-87.634754999,24
4004 S Wentworth,41.821290001,-87.631383,24
Lawrence & Sacramento,41.968431984,-87.703716552,81
Fullerton & Kostner,41.924307,-87.736677001,74
Belmont & Keeler,41.93910153,-87.732296815,77
119th Street & Wentworth,41.67802708,-87.62735602,119
Grand & St. Clair,41.891824,-87.622526001,"29,65,120,121"
Division & Humboldt,41.902945446,-87.70215669299999,70
75th Street & State,41.758303000000005,-87.624492,75
Cicero & Grand,41.913650177,-87.745849443,54
Sheridan & Montrose,41.961953,-87.65465399899999,151
Cicero & Belmont,41.938709681999995,-87.746742508,54
Laramie & Maypole,41.884233,-87.75513000000001,57
Pulaski & 49th Street,41.804171917,-87.723322951,53A
Indiana & 35th Street,41.831316444,-87.62167682100001,"1,4"
Ashland & 91st Street,41.728668958,-87.662723805,"9,X9"
Clark & Montrose,41.961822450999996,-87.665908692,"22,78"
Austin & Montrose,41.960260001,-87.776944,91
Pulaski & 41st Street,41.818304026,-87.723813292,53A
Cicero & Augusta,41.8986,-87.745802,54
Racine & 71st Street,41.764977255,-87.654014086,44
Kedzie & 59th Street,41.786042836,-87.703238094,"52,52A"
LaSalle & 35th Street,41.831187456,-87.629766854,"24,31"
Ashland & 87th Street,41.73563842,-87.662914592,"9,X9"
Ashland & Grace,41.950554,-87.66888,9
Damen & 18th Street,41.857562824,-87.675913795,50
Commercial & 87th Street,41.737278341,-87.55135169200001,"N5,26,71"
Damen & Wilson,41.965008489,-87.678992439,50
Laramie & Lake (Green Line),41.887096963000005,-87.755266565,57
Wentworth & Root,41.819340000000004,-87.63131,24
Cottage Grove & 57th Street,41.791631713,-87.60606746100001,"2,4,192"
Stony Island & 67th Street,41.773565341,-87.586066185,28
Pulaski & 47th Street,41.807762661999995,-87.723431835,53A
Michigan & 16th Street,41.860501952,-87.62388008,"1,3,4,12"
Ashland & 33rd Street,41.834398322,-87.66551945,9
Kimball & Belmont (Blue Line),41.939170401,-87.712383356,82
Halsted & 61st Street,41.78315083,-87.644950306,8
Clark & Lawrence,41.968719506,-87.66756342,22
Clark & Chicago,41.896792,-87.631318999,22
Michigan & 14th Street,41.863980307,-87.623961774,"1,3,4,12"
California & 25th Street,41.846359,-87.695198,94
Wallace & 35th Street,41.830920294,-87.64132101,44
Pulaski & Lake (Green Line),41.885287728,-87.725895466,53
Western & Fulton,41.88668526,-87.68647355799999,49
Wentworth & 69th Street,41.768932,-87.629773,24
92nd Street & Exchange,41.728161166,-87.55267833100001,30
Montrose & Lavergne,41.960594001,-87.75250799999999,78
63rd Street & Peoria,41.779758605,-87.64743501,63
Cermak & Wolcott,41.852264899,-87.673148429,21
Belmont & Kildare,41.939058846,-87.734486693,77
87th Street & Pulaski,41.734980796,-87.720872364,87
Diversey & Mobile,41.931098193000004,-87.78315073600001,76
43rd Street & Princeton,41.816440473,-87.63344741200001,43
63rd Street & Langley,41.780426092,-87.608266076,63
119th Street & Stewart,41.67797652,-87.632137682,119
106th Street & Mackinaw,41.702797808,-87.54241785399999,"26,100"
95th Street & Longwood,41.721237218,-87.669226686,95
Garfield & Aberdeen,41.794252299,-87.65271876700001,55
Harrison & Hoyne,41.874037,-87.678728999,7
2500 W Cermak,41.852031289,-87.68894616200001,21
91st Street & Brandon,41.730181052,-87.546849377,"26,30,87"
2100 W Peterson,41.990713963000005,-87.682593771,84
79th Street & Union,41.750742655,-87.641501134,"8A,79"
Armitage & Laporte,41.916951753,-87.74973209,73
95th Street & Throop,41.721402000000005,-87.655178,"N9,95"
112th Street & Avenue M,41.691926056999996,-87.53755959799999,30
18th Street & Peoria,41.858083156,-87.648573592,18
Grand & Armour,41.891081416999995,-87.665405954,65
69th Street & Laflin,41.768658328,-87.66130465100001,67
61st Street & Kenwood,41.784257302,-87.59293701899999,59
Chicago & Greenview,41.896196999999994,-87.664690999,66
Cicero & Pensacola Terminal,41.959939,-87.747739,54
5400 W Harrison,41.8729,-87.759366999,7
Oakton & Central Park,42.0262,-87.71870200000001,97
Damen & 53rd Street,41.797701533,-87.674272857,48
Ridge & Oakton,42.026486395999996,-87.685151117,"201,206"
S. Shore Drive & 78th Street,41.755526236,-87.551773055,"N5,6,26,71"
Ashland & 93rd Street,41.724767397,-87.662634063,9
Grand & Morgan,41.891058798,-87.652423899,65
Belmont & Natchez,41.938237429000004,-87.788507612,77
75th Street & East End,41.758732341,-87.58356967600001,75
Armitage & Francisco,41.917407001,-87.699424999,73
103rd Street & Wallace,41.706914377,-87.63807319,103
71st Street & Paxton,41.766107001,-87.57153800100001,71
Stony Island & 90th Street,41.731341368,-87.58503497,28
Yates & 102nd Street,41.709793,-87.56448499999999,15
LaSalle & Maple,41.902025243000004,-87.63273764,156
3403 S Wallace,41.832590452,-87.641155098,44
Grand & Armour,41.890916531,-87.66559340399999,65
69th Street & Lowe,41.768848839,-87.64027583299999,67
Division & Washtenaw,41.902888,-87.69452700000001,70
King Drive & 53rd Street,41.798257702,-87.616138801,3
Broadway & Glenlake,41.992785999999995,-87.660444,36
Halsted & 102nd Street,41.7089,-87.64298000000001,"8A,108"
Laramie & Le Moyne,41.907763,-87.75596899899999,57
Milwaukee & Prindiville,41.921526545999996,-87.69524533,56
Kedzie & 115th Street,41.684390954,-87.700652777,52A
Pulaski & 82nd Street,41.744009000000005,-87.721792999,53A
Nagle & Naples,41.991749406,-87.787645558,86
California & Catalpa,41.981375,-87.69916600100001,93
Damen & 56th Street,41.79213871,-87.67434398700001,48
Skokie Blvd & Grove,42.04412,-87.74709,"54A,97"
Cicero & 65th Street,41.774970505,-87.74237599899999,165
Lincoln & Jersey,41.992514477,-87.711039738,11
California & Glenlake,41.992256,-87.699525,93
Harlem & Cullom,41.958308050999996,-87.807398886,90
Dodge & Emerson,42.051966915,-87.69898968,"93,205,206"
Lincoln & Carmen,41.974133576,-87.692172419,11
Racine & 54th Street,41.795957001,-87.65493599999999,44
Canal & Madison,41.882104,-87.639602,"60,124,125,130,132,157"
Grand & State (Red Line),41.891736154,-87.62790081600001,65
State & Grand (Red Line),41.891581001,-87.627948999,36
Old Orchard Rd & Woods,42.062693116,-87.76103865700001,"54A,205"
Halsted & Vincennes,41.737214722,-87.64352180600001,8A
Halsted & Vincennes,41.737380162,-87.64372670600001,8A
Forest Preserve Avenue & Rutherford,41.958932896,-87.796454689,78
Harlem & Irving Park,41.952999334,-87.807183111,90
79th Street & Cottage Grove,41.751212815,-87.60546637799999,79
Irving Park & Central,41.953287591,-87.76685469600001,80
State & Grand (Red Line),41.891546442,-87.62816555200001,29
Stony Island & 78th Street,41.753305,-87.585521001,28
Stony Island & 83rd Street,41.744139782,-87.58525531,28
Commercial & 83rd Place,41.743521809,-87.55181175700001,"N5,26,71"
Exchange & 83rd Street,41.744178595,-87.55227026700001,"N5,26,71"
Lincolnwood Town Center,42.009358936,-87.714462232,"82,96"
95th Red Line Station,41.722303847,-87.624036193,112
5400 S Wells,41.796262,-87.631883,24
King Drive & 57th Street,41.790993357,-87.615957471,3
Stony Island & 74th Street,41.760483,-87.585671999,28
2102 W Ogden,41.870705517,-87.679029656,157
Caldwell & Spokane,41.995348461999995,-87.762283734,84
Hegewisch Metra Station,41.646291767,-87.54299424,30
Milwaukee & Kenneth,41.948951714,-87.740142621,56
Orleans & Locust,41.899017,-87.637346,37
Harrison & Leavitt,41.874009,-87.681204999,7
2500 W 26th Street,41.844850643,-87.687679565,60
115th Street & Laflin,41.684901795,-87.65988039,115
103rd Street & Campbell,41.706479932,-87.684115123,103
Harlem/Lake Green Line Station,41.886759306,-87.803194831,90
Central & Palmer,41.920440734,-87.765939178,85
Clinton & Quincy,41.878741001,-87.641171,"125,130,192"
Archer & 23rd Place,41.850216267,-87.63990137299999,"44,62"
Halsted & 50th Street,41.803469000999996,-87.64544700100001,8
King Drive & 54th Street,41.796472811,-87.616094976,3
Austin & School,41.940342,-87.776351999,91
Stony Island & 88th Street,41.735221027,-87.585718379,28
1741 N Pulaski,41.912905205,-87.726528447,53
10602 S Vincennes,41.700937846,-87.65827857200001,112
Orleans & Merchandise Mart,41.888552000000004,-87.63675100100001,"37,125"
11000 S Cottage Grove,41.694655356,-87.609479601,"4,115"
Harlem & Lemoyne,41.907132544,-87.805946548,"90,307,318"
Central & Byron,41.951409000000005,-87.76700600000001,85
Sheridan & Broadway/Montrose,41.960827809,-87.65479356799999,151
95th Red Line Station,41.72266853,-87.62476429799999,"N9,111,115"
South Chicago & Colfax,41.732940548,-87.55959106,30
Grand & Paulina,41.891018022,-87.66947781,65
Oakton & Lawndale,42.026383953,-87.720688206,97
Golf Road & Skokie Blvd,42.055420869,-87.747747926,"54A,97,205"
4849 W Jackson,41.876688923,-87.747017371,126
Diversey & Major,41.931206198000005,-87.76870828700001,76
Milwaukee & Maplewood,41.919325566,-87.69117668700001,56
Pulaski Pink Line Station,41.853879926,-87.72490168,53
Gunnison & Rutherford,41.968318033,-87.795069682,81W
Fullerton & Major,41.923875,-87.768527,74
Damen & 17th Street,41.858475001,-87.675943,50
79th Street & Columbus (Southwest Hwy.),41.749677094,-87.70392189399999,79
Belmont & Central,41.938510922,-87.766243534,77
Foster & Marine Drive,41.976499732,-87.65257446700001,"136,146,147"
111th Street & Longwood,41.691999306,-87.671715761,112
63rd Street & Cicero,41.778532859,-87.742043375,63
Jackson & Loomis,41.877634,-87.661651999,126
79th Street & California,41.749818751999996,-87.692653461,79
Montrose & Hamlin,41.960951,-87.723033,78
Diversey & Cicero,41.931463109,-87.746787915,76
Paulina & Harrison,41.874042754,-87.669004579,7
Dearborn & Congress,41.875927001,-87.629154,"22, 24,36,62"
Cicero & 61st Street,41.781940365,-87.74219644700001,"54B,63,63W,165"
State & 69th Street,41.769065121,-87.624860113,29
79th Street & Yates,41.751663,-87.566387,79
71st Street & Stony Island,41.765912098,-87.586533837,71
Taylor & Loomis,41.869289525999996,-87.66182304700001,157
47th Street & Vincennes,41.809355984,-87.61394324,47
Ashland & 61st Street,41.782976911,-87.66418149399999,9
Pulaski & Avondale,41.950667544,-87.727421006,53
State & 57th Street,41.790817,-87.625497001,29
State & 93rd Street,41.725288610999996,-87.62376795,29
Madison & Central,41.880140994,-87.764611878,20
Fullerton & Wood,41.925026927,-87.67279051,74
115th Street & Michigan,41.685254511,-87.62091766200001,115
95th Street & Jeffery,41.722400538,-87.574982515,100
Jackson & Cicero,41.876763138,-87.74483066,126
Fairbanks & Chicago,41.896645,-87.620311001,"120,121"
Illinois & LaSalle,41.890737,-87.632810999,65
Grand & California,41.894255001,-87.69672299999999,65
16th Street & Western,41.859302303,-87.685958804,18
Cermak & Clark,41.85274421,-87.62997378200001,21
Grand & Oakley,41.890629057,-87.684370285,65
Jackson & Financial Place,41.878081,-87.632867999,"1,7,28,126,130,132,151"
63rd Street & Wentworth,41.779907001,-87.629886999,63
Halsted & 115th Street,41.685234656,-87.642027034,"8A,108"
Clinton & Taylor,41.869871999999994,-87.640896,157
California & Foster,41.975950119000004,-87.69901516,93
Halsted & Madison,41.881585486999995,-87.647458001,8
Laramie & Maypole,41.884398,-87.755274999,57
Western & 55th Street/Garfield,41.793996586,-87.68417629700001,"49,X49"
Cottage Grove & 49th Street,41.805632012,-87.60659235799999,4
Cicero & Irving Park/Milwaukee,41.953631409,-87.74740611,54
Avenue O & 131st Street,41.657645094,-87.540005691,30
Avenue O & 132nd Street,41.655567524,-87.53980685799999,30
California & Lithuanian Plaza/69th Street,41.768069418,-87.693046932,94
